customer_id,frequency,monetary,recency,ticket_count,return_rate,segment_name
CUST02232,1,327.98,0,0.0,0.0,New Shoppers
CUST02233,1,515.82,94,0.0,0.0,Regular Value Core
CUST02234,1,880.11,169,1.0,0.0,Regular Value Core
CUST02235,1,221.66,52,0.0,0.0,New Shoppers
CUST02236,2,1413.8899999999999,145,0.0,0.0,Regular Value Core
CUST02237,6,3565.76,38,1.0,0.16666666666666666,Champions
CUST02238,10,6304.62,57,3.0,0.2,Regular Value Core
CUST02239,1,576.85,45,0.0,0.0,New Shoppers
CUST02240,1,2577.76,19,0.0,0.0,New Shoppers
CUST02241,4,3532.06,114,0.0,0.0,At-Risk High-Value
CUST02242,3,2407.42,130,1.0,0.3333333333333333,At-Risk High-Value
CUST02243,4,2923.57,133,1.0,0.25,At-Risk High-Value
CUST02244,4,2406.37,5,0.0,0.0,Regular Value Core
CUST02245,8,4970.59,83,2.0,0.125,Regular Value Core
CUST02246,3,2005.87,153,1.0,0.0,At-Risk High-Value
CUST02247,1,533.22,55,0.0,0.0,New Shoppers
CUST02248,1,1245.24,93,0.0,0.0,Regular Value Core
CUST02249,3,1584.17,75,1.0,0.0,Regular Value Core
CUST02250,6,3309.5,15,3.0,0.3333333333333333,Champions
CUST02251,2,1716.8,182,0.0,0.0,Regular Value Core
CUST02252,4,2123.62,62,2.0,0.0,Regular Value Core
CUST02253,7,5056.679999999999,67,2.0,0.0,Regular Value Core
CUST02254,1,321.87,91,1.0,0.0,Regular Value Core
CUST02255,1,485.28,15,0.0,0.0,New Shoppers
CUST02256,4,2003.71,42,1.0,0.0,Regular Value Core
CUST02257,5,4038.65,60,3.0,0.0,Regular Value Core
CUST02258,4,2233.67,198,1.0,0.0,At-Risk High-Value
CUST02259,2,917.25,42,0.0,0.0,New Shoppers
CUST02260,3,3309.0299999999997,69,1.0,0.0,Regular Value Core
CUST02261,4,3277.19,55,2.0,0.0,Regular Value Core
CUST02262,3,2320.9,97,1.0,0.0,At-Risk High-Value
CUST02263,1,385.7,118,0.0,0.0,Regular Value Core
CUST02264,3,2217.6800000000003,45,1.0,0.3333333333333333,Regular Value Core
CUST02265,1,280.88,31,0.0,0.0,New Shoppers
CUST02266,1,563.66,20,0.0,0.0,New Shoppers
CUST02267,2,2539.23,207,2.0,0.5,At-Risk High-Value
CUST02268,2,1421.47,167,0.0,0.0,Regular Value Core
CUST02269,4,3854.66,7,1.0,0.25,Regular Value Core
CUST02270,6,4121.46,91,1.0,0.0,At-Risk High-Value
CUST02271,2,1585.3500000000001,119,1.0,0.0,Regular Value Core
CUST02272,11,8117.28,59,4.0,0.18181818181818182,Regular Value Core
CUST02273,2,1263.48,163,0.0,0.0,Regular Value Core
CUST02274,2,897.32,70,1.0,0.0,Regular Value Core
CUST02275,4,1569.5,21,0.0,0.0,Regular Value Core
CUST02276,2,2509.86,265,2.0,0.0,At-Risk High-Value
CUST02277,2,3384.3,218,0.0,0.0,At-Risk High-Value
CUST02278,2,937.17,116,1.0,0.0,Regular Value Core
CUST02279,3,2624.92,21,0.0,0.0,Regular Value Core
CUST02280,1,1244.85,145,0.0,0.0,Regular Value Core
CUST02281,2,1698.6799999999998,120,0.0,0.0,Regular Value Core
CUST02282,1,300.59,7,1.0,0.0,New Shoppers
CUST02283,4,1771.46,132,0.0,0.0,Regular Value Core
CUST02284,5,3144.28,35,1.0,0.2,Champions
CUST02285,1,903.8,19,1.0,0.0,New Shoppers
CUST02286,2,2310.76,242,0.0,0.0,At-Risk High-Value
CUST02287,7,7044.49,100,1.0,0.14285714285714285,At-Risk High-Value
CUST02288,5,4722.57,58,1.0,0.2,Regular Value Core
CUST02289,4,4308.88,93,1.0,0.0,At-Risk High-Value
CUST02290,5,5620.530000000001,76,2.0,0.2,Regular Value Core
CUST02291,6,3936.09,214,0.0,0.0,At-Risk High-Value
CUST02292,4,2077.06,4,1.0,0.25,Regular Value Core
CUST02293,4,4413.400000000001,287,0.0,0.0,At-Risk High-Value
CUST02294,2,785.8399999999999,19,1.0,0.5,New Shoppers
CUST02295,2,958.6199999999999,24,1.0,0.0,New Shoppers
CUST02296,5,2333.01,73,2.0,0.0,Regular Value Core
CUST02297,1,389.45,27,0.0,0.0,New Shoppers
CUST02298,6,4073.9900000000002,100,1.0,0.0,At-Risk High-Value
CUST02299,1,1062.37,101,0.0,0.0,Regular Value Core
CUST02300,3,3051.79,104,0.0,0.0,At-Risk High-Value
CUST02301,3,1446.59,126,0.0,0.0,Regular Value Core
CUST02302,3,1243.3400000000001,79,1.0,0.0,Regular Value Core
CUST02303,1,590.19,24,1.0,1.0,New Shoppers
CUST02304,6,2964.84,36,0.0,0.0,Champions
CUST02305,7,5250.78,40,0.0,0.0,Champions
CUST02306,2,2087.3199999999997,74,1.0,0.0,Regular Value Core
CUST02307,2,1057.9,24,0.0,0.0,New Shoppers
CUST02308,3,2021.26,116,0.0,0.0,At-Risk High-Value
CUST02309,1,359.12,562,0.0,0.0,Regular Value Core
CUST02310,5,3787.63,25,2.0,0.0,Champions
CUST02311,6,2984.76,200,1.0,0.0,At-Risk High-Value
CUST02312,7,4727.71,205,3.0,0.0,At-Risk High-Value
CUST02313,1,583.08,171,0.0,0.0,Regular Value Core
CUST02314,1,443.94,0,0.0,0.0,New Shoppers
CUST02315,8,5134.64,39,3.0,0.0,Champions
CUST02316,1,552.35,17,0.0,0.0,New Shoppers
CUST02317,7,6148.13,1,2.0,0.0,Champions
CUST02318,1,514.56,85,0.0,0.0,Regular Value Core
CUST02319,1,1156.63,36,0.0,0.0,New Shoppers
CUST02320,2,519.24,97,0.0,0.0,Regular Value Core
CUST02321,6,4633.05,172,1.0,0.0,At-Risk High-Value
CUST02322,4,3153.22,38,0.0,0.0,Regular Value Core
CUST02323,2,3391.66,84,1.0,0.5,Regular Value Core
CUST02324,3,2455.75,178,1.0,0.0,At-Risk High-Value
CUST02325,5,2255.7400000000002,14,1.0,0.2,Champions
CUST02326,1,831.86,14,0.0,0.0,New Shoppers
CUST02327,3,1354.68,160,1.0,0.0,Regular Value Core
CUST02328,1,639.75,13,0.0,0.0,New Shoppers
CUST02329,5,4216.7699999999995,90,1.0,0.0,Regular Value Core
CUST02330,6,6079.95,75,4.0,0.16666666666666666,Regular Value Core
CUST02331,8,8892.78,11,1.0,0.125,Champions
CUST02332,4,4620.94,17,1.0,0.25,Regular Value Core
CUST02333,1,648.38,0,0.0,0.0,New Shoppers
CUST02334,1,1812.0,13,0.0,0.0,New Shoppers
CUST02335,4,2535.74,40,0.0,0.0,Regular Value Core
CUST02336,2,777.1700000000001,78,0.0,0.0,Regular Value Core
CUST02337,1,1911.28,13,0.0,0.0,New Shoppers
CUST02338,2,1594.4499999999998,31,1.0,0.0,New Shoppers
CUST02339,5,3093.07,31,2.0,0.2,Champions
CUST02340,7,6261.87,28,3.0,0.0,Champions
CUST02341,1,490.32,31,0.0,0.0,New Shoppers
CUST02342,2,1718.3899999999999,57,1.0,0.0,New Shoppers
CUST02343,1,1077.84,24,0.0,0.0,New Shoppers
CUST02344,1,536.58,19,0.0,0.0,New Shoppers
CUST02345,5,3378.75,33,0.0,0.0,Champions
CUST02346,3,1415.13,16,2.0,0.0,Regular Value Core
CUST02347,1,1102.94,92,0.0,0.0,Regular Value Core
CUST02348,4,4886.8,115,0.0,0.0,At-Risk High-Value
CUST02349,3,1811.6,54,0.0,0.0,Regular Value Core
CUST02350,3,3619.51,132,0.0,0.0,At-Risk High-Value
CUST02351,1,1592.34,239,0.0,0.0,Regular Value Core
CUST02352,4,2251.45,8,0.0,0.0,Regular Value Core
CUST02353,5,3152.52,150,1.0,0.0,At-Risk High-Value
CUST02354,1,666.97,19,0.0,0.0,New Shoppers
CUST02355,7,3620.0899999999997,9,3.0,0.0,Champions
CUST02356,2,1160.46,34,0.0,0.0,New Shoppers
CUST02357,8,7592.09,30,2.0,0.0,Champions
CUST02358,3,2849.58,72,3.0,0.0,Regular Value Core
CUST02359,4,2631.74,28,0.0,0.0,Regular Value Core
CUST02360,2,830.9399999999999,39,0.0,0.0,New Shoppers
CUST02361,1,430.86,43,0.0,0.0,New Shoppers
CUST02362,2,2072.46,20,0.0,0.0,New Shoppers
CUST02363,2,2190.38,20,1.0,0.5,New Shoppers
CUST02364,2,1091.09,153,1.0,0.0,Regular Value Core
CUST02365,5,4018.01,9,0.0,0.0,Champions
CUST02366,5,2837.05,219,0.0,0.0,At-Risk High-Value
CUST02367,4,2571.52,70,1.0,0.0,Regular Value Core
CUST02368,4,4203.85,157,3.0,0.25,At-Risk High-Value
CUST02369,1,377.41,22,0.0,0.0,New Shoppers
CUST02370,3,1826.48,21,1.0,0.0,Regular Value Core
CUST02371,4,2578.0099999999998,44,2.0,0.0,Regular Value Core
CUST02372,5,2903.5299999999997,23,1.0,0.0,Champions
CUST02373,3,2811.29,7,1.0,0.0,Regular Value Core
CUST02374,1,158.59,80,0.0,0.0,Regular Value Core
CUST02375,1,530.02,81,0.0,0.0,Regular Value Core
CUST02376,3,2320.3599999999997,4,0.0,0.0,Regular Value Core
CUST02377,2,1996.9699999999998,32,0.0,0.0,New Shoppers
CUST02378,2,1141.79,2,0.0,0.0,New Shoppers
CUST02379,1,588.32,112,0.0,0.0,Regular Value Core
CUST02380,1,331.92,136,0.0,0.0,Regular Value Core
CUST02381,1,798.67,4,1.0,0.0,New Shoppers
CUST02382,7,6958.09,89,1.0,0.14285714285714285,Regular Value Core
CUST02383,4,1842.06,108,2.0,0.0,Regular Value Core
CUST02384,3,2259.81,68,1.0,0.3333333333333333,Regular Value Core
CUST02385,1,873.79,27,0.0,0.0,New Shoppers
CUST02386,2,1758.17,0,0.0,0.0,New Shoppers
CUST02387,1,324.03,97,1.0,0.0,Regular Value Core
CUST02388,1,2614.56,49,0.0,0.0,New Shoppers
CUST02389,4,1987.76,125,2.0,0.25,Regular Value Core
CUST02390,3,2336.76,282,0.0,0.0,At-Risk High-Value
CUST02391,1,767.26,52,1.0,0.0,New Shoppers
CUST02392,3,1858.71,96,0.0,0.0,Regular Value Core
CUST02393,6,5816.6900000000005,122,2.0,0.16666666666666666,At-Risk High-Value
CUST02394,5,4632.17,38,2.0,0.0,Champions
CUST02395,4,1428.0,364,4.0,0.5,High-Value Unhappy
CUST02396,1,553.88,114,1.0,0.0,Regular Value Core
CUST02397,1,451.68,58,0.0,0.0,New Shoppers
CUST02398,7,4117.02,49,2.0,0.14285714285714285,Regular Value Core
CUST02399,4,2579.22,276,0.0,0.0,At-Risk High-Value
CUST02400,2,1017.49,110,0.0,0.0,Regular Value Core
